,id,full_name,first_name,last_name,is_active
3402,764,David Robinson,David,Robinson,False
3403,1628421,Devin Robinson,Devin,Robinson,False
3404,1629130,Duncan Robinson,Duncan,Robinson,True
3405,1944,Eddie Robinson,Eddie,Robinson,False
3406,77988,Flynn Robinson,Flynn,Robinson,False
3407,299,Glenn Robinson,Glenn,Robinson,False
3408,77989,Jackie Robinson,Jackie,Robinson,False
3409,1554,Jamal Robinson,Jamal,Robinson,False
3410,381,James Robinson,James,Robinson,False
3411,1629010,Jerome Robinson,Jerome,Robinson,True
3412,1629620,Justin Robinson,Justin,Robinson,True
3413,1683,Larry Robinson,Larry,Robinson,False
3414,1629011,Mitchell Robinson,Mitchell,Robinson,True
3415,101126,Nate Robinson,Nate,Robinson,False
3416,77994,Oliver Robinson,Oliver,Robinson,False
3417,716,Rumeal Robinson,Rumeal,Robinson,False
3418,203080,Thomas Robinson,Thomas,Robinson,False
3419,77993,Truck Robinson,Truck,Robinson,False
3420,77996,Wayne Robinson,Wayne,Robinson,False
3421,203922,Glenn Robinson III,Glenn,Robinson III,True
3422,77997,Bill Robinzine,Bill,Robinzine,False
3423,77998,Dave Robisch,Dave,Robisch,False
3424,1629676,Isaiah Roby,Isaiah,Roby,True
3425,77999,Red Rocha,Red,Rocha,False
3426,78000,John Roche,John,Roche,False
3427,78001,Gene Rock,Gene,Rock,False
3428,78002,Jack Rocker,Jack,Rocker,False
3429,78003,Guy Rodgers,Guy,Rodgers,False
3430,23,Dennis Rodman,Dennis,Rodman,False
3431,200771,Sergio Rodriguez,Sergio,Rodriguez,False
3432,691,Lou Roe,Lou,Roe,False
3433,435,Carlos Rogers,Carlos,Rogers,False
3434,78007,Johnny Rogers,Johnny,Rogers,False
3435,78008,Marshall Rogers,Marshall,Rogers,False
3436,915,Rodney Rogers,Rodney,Rogers,False
3437,964,Roy Rogers,Roy,Rogers,False
3438,78010,Al Roges,Al,Roges,False
3439,78011,Ken Rohloff,Ken,Rohloff,False
3440,202375,Magnum Rolle,Magnum,Rolle,False
3441,78012,Kenny Rollins,Kenny,Rollins,False
3442,78013,Phil Rollins,Phil,Rollins,False
3443,78014,Tree Rollins,Tree,Rollins,False
3444,78015,Lorenzo Romar,Lorenzo,Romar,False
3445,200765,Rajon Rondo,Rajon,Rondo,True
3446,399,Sean Rooks,Sean,Rooks,False
3447,201565,Derrick Rose,Derrick,Rose,True
3448,147,Jalen Rose,Jalen,Rose,False
3449,990,Malik Rose,Malik,Rose,False
3450,78016,Robert Rose,Robert,Rose,False
3451,78017,Alexander Rosenberg,Alexander,Rosenberg,False
3452,78018,Lennie Rosenbluth,Lennie,Rosenbluth,False
3453,78019,Hank Rosenstein,Hank,Rosenstein,False
3454,78020,Dick Rosenthal,Dick,Rosenthal,False
3455,2624,Quinton Ross,Quinton,Ross,False
3456,203082,Terrence Ross,Terrence,Ross,True
3457,78021,Doug Roth,Doug,Roth,False
3458,78022,Scott Roth,Scott,Roth,False
3459,78023,Irv Rothenberg,Irv,Rothenberg,False
3460,78024,Mickey Rottner,Mickey,Rottner,False
3461,78025,Dan Roundfield,Dan,Roundfield,False
3462,78026,Giff Roux,Giff,Roux,False
3463,78027,Ron Rowan,Ron,Rowan,False
3464,78028,Curtis Rowe,Curtis,Rowe,False
3465,78029,Jim Rowinski,Jim,Rowinski,False
3466,78030,Derrick Rowland,Derrick,Rowland,False
3467,78031,Brian Rowsom,Brian,Rowsom,False
3468,200750,Brandon Roy,Brandon,Roy,False
3469,140,Donald Royal,Donald,Royal,False
3470,78033,Bob Royer,Bob,Royer,False
3471,32,Clifford Rozier,Clifford,Rozier,False
3472,1626179,Terry Rozier,Terry,Rozier,True
3473,201937,Ricky Rubio,Ricky,Rubio,True
3474,2462,Guy Rucker,Guy,Rucker,False
3475,78035,Delaney Rudd,Delaney,Rudd,False
3476,78036,John Rudd,John,Rudd,False
3477,204014,Damjan Rudez,Damjan,Rudez,False
3478,78037,John Rudometkin,John,Rudometkin,False
3479,1913,Michael Ruffin,Michael,Ruffin,False
3480,460,Trevor Ruffin,Trevor,Ruffin,False
3481,78039,Paul Ruffner,Paul,Ruffner,False
3482,78040,Joe Ruklick,Joe,Ruklick,False
3483,78041,Jeff Ruland,Jeff,Ruland,False
3484,78042,Bob Rule,Bob,Rule,False
3485,78043,Jerry Rullo,Jerry,Rullo,False
3486,474,Stefano Rusconi,Stefano,Rusconi,False
3487,201575,Brandon Rush,Brandon,Rush,False
3488,2416,Kareem Rush,Kareem,Rush,False
3489,78049,Bill Russell,Bill,Russell,False
3490,935,Bryon Russell,Bryon,Russell,False
3491,78047,Campy Russell,Campy,Russell,False
3492,78045,Cazzie Russell,Cazzie,Russell,False
3493,1626156,D'Angelo Russell,D'Angelo,Russell,True
3494,78046,Frank Russell,Frank,Russell,False
3495,78048,Walker Russell,Walker,Russell,False
3496,201041,Walker Russell,Walker,Russell,False
3497,717,Arvydas Sabonis,Arvydas,Sabonis,False
3498,1627734,Domantas Sabonis,Domantas,Sabonis,True
3499,203135,Robert Sacre,Robert,Sacre,False
3500,78050,Ed Sadowski,Ed,Sadowski,False
3501,78051,Kenny Sailors,Kenny,Sailors,False
3502,927,John Salley,John,Salley,False
3503,2422,John Salmons,John,Salmons,False
3504,1089,Kevin Salvadori,Kevin,Salvadori,False
3505,2066,Soumaila Samake,Soumaila,Samake,False
3506,1629677,Luka Samanic,Luka,Samanic,True
3507,200798,Cheikh Samb,Cheikh,Samb,False
3508,1629102,Brandon Sampson,Brandon,Sampson,False
3509,203960,JaKarr Sampson,JaKarr,Sampson,True
3510,2441,Jamal Sampson,Jamal,Sampson,False
3511,78055,Ralph Sampson,Ralph,Sampson,False
3512,202396,Samardo Samuels,Samardo,Samuels,False
3513,2143,Pepe Sanchez,Pepe,Sanchez,False
3514,78057,Frankie Sanders,Frankie,Sanders,False
3515,1874,Jeff Sanders,Jeff,Sanders,False
3516,202336,Larry Sanders,Larry,Sanders,False
3517,2684,Melvin Sanders,Melvin,Sanders,False
3518,78059,Mike Sanders,Mike,Sanders,False
3519,78060,Thomas Sanders,Thomas,Sanders,False
3520,2091,Daniel Santiago,Daniel,Santiago,False
3521,78061,Bob Santini,Bob,Santini,False
3522,78062,Wayne Sappleton,Wayne,Sappleton,False
3523,203967,Dario Saric,Dario,Saric,True
3524,987,Jason Sasser,Jason,Sasser,False
3525,2219,Jeryl Sasser,Jeryl,Sasser,False
3526,203107,Tomas Satoransky,Tomas,Satoransky,True
3527,2261,Kenny Satterfield,Kenny,Satterfield,False
3528,78063,Frank Saul,Frank,Saul,False
3529,78064,Woody Sauldsberry,Woody,Sauldsberry,False
3530,78065,Fred Saunders,Fred,Saunders,False
3531,78066,Don Savage,Don,Savage,False
3532,2453,Predrag Savovic,Predrag,Savovic,False
3533,78067,Alan Sawyer,Alan,Sawyer,False
3534,2243,Brian Scalabrine,Brian,Scalabrine,False
3535,2637,Alex Scales,Alex,Scales,False
3536,78068,Dewayne Scales,Dewayne,Scales,False
3537,78069,Frank Schade,Frank,Schade,False
3538,78070,Ben Schadler,Ben,Schadler,False
3539,78071,Herm Schaefer,Herm,Schaefer,False
3540,78072,Bob Schafer,Bob,Schafer,False
3541,78073,Ben Scharnus,Ben,Scharnus,False
3542,78074,Marv Schatzman,Marv,Schatzman,False
3543,78075,Fred Schaus,Fred,Schaus,False
3544,7,Dan Schayes,Dan,Schayes,False
3545,78076,Dolph Schayes,Dolph,Schayes,False
3546,78078,Ossie Schectman,Ossie,Schectman,False
3547,88,Steve Scheffler,Steve,Scheffler,False
3548,78080,Tom Scheffler,Tom,Scheffler,False
3549,78081,Dave Schellhase,Dave,Schellhase,False
3550,101195,Luke Schenscher,Luke,Schenscher,False
3551,78082,Herb Scherer,Herb,Scherer,False
3552,368,Dwayne Schintzius,Dwayne,Schintzius,False
3553,78084,Dale Schlueter,Dale,Schlueter,False
3554,78085,Otto Schnellbacher,Otto,Schnellbacher,False
3555,78086,Dick Schnittker,Dick,Schnittker,False
3556,78087,Russ Schoene,Russ,Schoene,False
3557,1629678,Admiral Schofield,Admiral,Schofield,True
3558,78088,Dave Scholz,Dave,Scholz,False
3559,78089,Milt Schoon,Milt,Schoon,False
3560,96,Detlef Schrempf,Detlef,Schrempf,False
3561,203471,Dennis Schroder,Dennis,Schroder,True
3562,78091,Howie Schultz,Howie,Schultz,False
3563,78092,Dick Schulz,Dick,Schulz,False
3564,78093,John Schweitz,John,Schweitz,False
3565,2449,Luis Scola,Luis,Scola,False
3566,78094,Freddie Scolari,Freddie,Scolari,False
3567,78095,Alvin Scott,Alvin,Scott,False
3568,1064,Brent Scott,Brent,Scott,False
3569,2,Byron Scott,Byron,Scott,False
3570,78097,Charlie Scott,Charlie,Scott,False
3571,192,Dennis Scott,Dennis,Scott,False
3572,1109,James Scott,James,Scott,False
3573,203118,Mike Scott,Mike,Scott,True
3574,78100,Ray Scott,Ray,Scott,False
3575,1035,Shawnelle Scott,Shawnelle,Scott,False
3576,78102,Carey Scurry,Carey,Scurry,False
3577,78103,Bruce Seals,Bruce,Seals,False
3578,1578,Shea Seals,Shea,Seals,False
3579,907,Malik Sealy,Malik,Sealy,False
3580,78105,Ed Searcy,Ed,Searcy,False
3581,78106,Ken Sears,Ken,Sears,False
3582,78107,Wayne See,Wayne,See,False
3583,200757,Thabo Sefolosha,Thabo,Sefolosha,True
3584,938,Rony Seikaly,Rony,Seikaly,False
3585,78109,Glen Selbo,Glen,Selbo,False
3586,202729,Josh Selby,Josh,Selby,False
3587,1627782,Wayne Selden,Wayne,Selden,False
3588,78110,Brad Sellers,Brad,Sellers,False
3589,78111,Phil Sellers,Phil,Sellers,False
3590,78112,Rollie Seltz,Rollie,Seltz,False
3591,78113,Frank Selvy,Frank,Selvy,False
3592,78114,Jim Seminoff,Jim,Seminoff,False
3593,200754,Mouhamed Sene,Mouhamed,Sene,False
3594,78115,George Senesky,George,Senesky,False
3595,202338,Kevin Seraphin,Kevin,Seraphin,False
3596,1738,Ansu Sesay,Ansu,Sesay,False
3597,201196,Ramon Sessions,Ramon,Sessions,False
3598,78116,Tom Sewell,Tom,Sewell,False
3599,1629012,Collin Sexton,Collin,Sexton,True
3600,78117,Paul Seymour,Paul,Seymour,False
3601,78118,Nick Shaback,Nick,Shaback,False
3602,1593,Charles Shackleford,Charles,Shackleford,False
3603,78120,Carl Shaeffer,Carl,Shaeffer,False
3604,78121,Lee Shaffer,Lee,Shaffer,False
3605,201203,Mustafa Shakur,Mustafa,Shakur,False
3606,1629013,Landry Shamet,Landry,Shamet,True
3607,1539,God Shammgod,God,Shammgod,False
3608,78123,Earl Shannon,Earl,Shannon,False
3609,78124,Howie Shannon,Howie,Shannon,False
3610,78125,Charlie Share,Charlie,Share,False
3611,78126,Bill Sharman,Bill,Sharman,False
3612,201594,Walter Sharpe,Walter,Sharpe,False
3613,1117,John Shasky,John,Shasky,False
3614,78128,Ron Shavlik,Ron,Shavlik,False
3615,216,Brian Shaw,Brian,Shaw,False
3616,1745,Casey Shaw,Casey,Shaw,False
3617,1629621,Marial Shayok,Marial,Shayok,True
3618,78130,Bob Shea,Bob,Shea,False
3619,78131,Fred Sheffield,Fred,Sheffield,False
3620,78132,Craig Shelton,Craig,Shelton,False
3621,78133,Lonnie Shelton,Lonnie,Shelton,False
3622,203129,Tornike Shengelia,Tornike,Shengelia,False
3623,1852,Jeff Sheppard,Jeff,Sheppard,False
3624,78135,Steve Sheppard,Steve,Sheppard,False
3625,78136,Edmund Sherod,Edmund,Sherod,False
3626,78653,Charlie Shipp,Charlie,Shipp,False
3627,2321,Paul Shirley,Paul,Shirley,False
3628,78138,Gene Short,Gene,Short,False
3629,78139,Purvis Short,Purvis,Short,False
3630,78140,Dexter Shouse,Dexter,Shouse,False
3631,78141,Dick Shrider,Dick,Shrider,False
3632,78142,Gene Shue,Gene,Shue,False
3633,78143,John Shumate,John,Shumate,False
3634,202697,Iman Shumpert,Iman,Shumpert,True
3635,203144,Alexey Shved,Alexey,Shved,False
3636,1627783,Pascal Siakam,Pascal,Siakam,True
3637,1626296,Jordan Sibert,Jordan,Sibert,False
3638,78144,Sam Sibert,Sam,Sibert,False
3639,78145,Mark Sibley,Mark,Sibley,False
3640,78146,Jerry Sichting,Jerry,Sichting,False
3641,78147,Larry Siegfried,Larry,Siegfried,False
3642,78148,Ralph Siewert,Ralph,Siewert,False
3643,78149,Jack Sikma,Jack,Sikma,False
3644,78150,James Silas,James,Silas,False
3645,78151,Paul Silas,Paul,Silas,False
3646,202918,Xavier Silas,Xavier,Silas,False
3647,202081,Garret Siler,Garret,Siler,False
3648,78152,Mike Silliman,Mike,Silliman,False
3649,1629735,Chris Silva,Chris,Silva,True
3650,101134,Wayne Simien,Wayne,Simien,False
3651,1627732,Ben Simmons,Ben,Simmons,True
3652,2250,Bobby Simmons,Bobby,Simmons,False
3653,200759,Cedric Simmons,Cedric,Simmons,False
3654,78153,Connie Simmons,Connie,Simmons,False
3655,78154,Johnny Simmons,Johnny,Simmons,False
3656,203613,Jonathon Simmons,Jonathon,Simmons,False
3657,1628424,Kobi Simmons,Kobi,Simmons,True
3658,1489,Lionel Simmons,Lionel,Simmons,False
3659,1750,Miles Simon,Miles,Simon,False
3660,1629014,Anfernee Simons,Anfernee,Simons,True
3661,54,Dickey Simpkins,Dickey,Simpkins,False
3662,202067,Diamon Simpson,Diamon,Simpson,False
3663,78157,Ralph Simpson,Ralph,Simpson,False
3664,1591,Alvin Sims,Alvin,Sims,False
3665,78160,Bob Sims,Bob,Sims,False
3666,201235,Courtney Sims,Courtney,Sims,False
3667,78159,Doug Sims,Doug,Sims,False
3668,203156,Henry Sims,Henry,Sims,False
3669,78161,Scott Sims,Scott,Sims,False
3670,202713,Kyle Singler,Kyle,Singler,False
3671,201606,Sean Singletary,Sean,Singletary,False
3672,202698,Chris Singleton,Chris,Singleton,False
3673,101189,James Singleton,James,Singleton,False
3674,78162,Mckinley Singleton,Mckinley,Singleton,False
3675,78163,Zeke Sinicola,Zeke,Sinicola,False
3676,78164,Charlie Sitton,Charlie,Sitton,False
3677,203491,Peyton Siva,Peyton,Siva,False
3678,101,Scott Skiles,Scott,Skiles,False
3679,78167,Al Skinner,Al,Skinner,False
3680,1730,Brian Skinner,Brian,Skinner,False
3681,78168,Talvin Skinner,Talvin,Skinner,False
3682,78169,Whitey Skoog,Whitey,Skoog,False
3683,78170,Jeff Slade,Jeff,Slade,False
3684,1073,Reggie Slater,Reggie,Slater,False
3685,78171,Jim Slaughter,Jim,Slaughter,False
3686,78172,Jose Slaughter,Jose,Slaughter,False
3687,2447,Tamar Slay,Tamar,Slay,False
3688,202388,Donald Sloan,Donald,Sloan,False
3689,78173,Jerry Sloan,Jerry,Sloan,False
3690,101166,Uros Slokar,Uros,Slokar,False
3691,78174,Tom Sluby,Tom,Sluby,False
3692,1629346,Alen Smailagic,Alen,Smailagic,True
3693,78175,Keith Smart,Keith,Smart,False
3694,203935,Marcus Smart,Marcus,Smart,True
3695,78176,Belus Smawley,Belus,Smawley,False
3696,78177,Jack Smiley,Jack,Smiley,False
3697,78178,Adrian Smith,Adrian,Smith,False
3698,78207,Bill Smith,Bill,Smith,False
3699,78209,Bill Smith,Bill,Smith,False
3700,78202,Bingo Smith,Bingo,Smith,False
3701,78203,Bobby Smith,Bobby,Smith,False
3702,293,Charles Smith,Charles,Smith,False
3703,1520,Charles Smith,Charles,Smith,False
3704,78179,Charles Smith,Charles,Smith,False
3705,1814,Chris Smith,Chris,Smith,False
3706,203147,Chris Smith,Chris,Smith,False
3707,78181,Clinton Smith,Clinton,Smith,False
3708,200783,Craig Smith,Craig,Smith,False
3709,78182,Deb Smith,Deb,Smith,False
3710,78183,Derek Smith,Derek,Smith,False
3711,78184,Don Smith,Don,Smith,False
3712,78185,Donald Smith,Donald,Smith,False
3713,2764,Donta Smith,Donta,Smith,False
3714,475,Doug Smith,Doug,Smith,False
3715,78187,Ed Smith,Ed,Smith,False
3716,78188,Elmore Smith,Elmore,Smith,False
3717,78189,Garfield Smith,Garfield,Smith,False
3718,78190,Greg Smith,Greg,Smith,False
3719,202962,Greg Smith,Greg,Smith,False
3720,202397,Ish Smith,Ish,Smith,True
3721,2747,JR Smith,JR,Smith,False
3722,2074,Jabari Smith,Jabari,Smith,False
3723,201160,Jason Smith,Jason,Smith,False
3724,202536,Jerry Smith,Jerry,Smith,False
3725,78191,Jim Smith,Jim,Smith,False
3726,693,Joe Smith,Joe,Smith,False
3727,2746,Josh Smith,Josh,Smith,False
3728,78192,Keith Smith,Keith,Smith,False
3729,181,Kenny Smith,Kenny,Smith,False
3730,78194,Labradford Smith,Labradford,Smith,False
3731,78195,Larry Smith,Larry,Smith,False
3732,1910,Leon Smith,Leon,Smith,False
3733,63,Michael Smith,Michael,Smith,False
3734,78197,Michael Smith,Michael,Smith,False
3735,2065,Mike Smith,Mike,Smith,False
3736,202701,Nolan Smith,Nolan,Smith,False
3737,78198,Otis Smith,Otis,Smith,False
3738,78199,Phil Smith,Phil,Smith,False
3739,78200,Randy Smith,Randy,Smith,False
3740,78201,Reggie Smith,Reggie,Smith,False
3741,78204,Robert Smith,Robert,Smith,False
3742,203893,Russ Smith,Russ,Smith,False
3743,78205,Sammy Smith,Sammy,Smith,False
3744,120,Steven Smith,Steven,Smith,False
3745,200848,Steven Smith,Steven,Smith,False
3746,1478,Stevin Smith,Stevin,Smith,False
3747,2604,Theron Smith,Theron,Smith,False
3748,380,Tony Smith,Tony,Smith,False
3749,78208,Willie Smith,Willie,Smith,False
3750,1629015,Zhaire Smith,Zhaire,Smith,True
3751,1628372,Dennis Smith Jr.,Dennis,Smith Jr.,True
3752,22,Rik Smits,Rik,Smits,False
3753,1091,Mike Smrek,Mike,Smrek,False
3754,78212,Joe Smyth,Joe,Smyth,False
3755,203503,Tony Snell,Tony,Snell,True
3756,727,Eric Snow,Eric,Snow,False
3757,78213,Dick Snyder,Dick,Snyder,False
3758,2745,Kirk Snyder,Kirk,Snyder,False
3759,78214,George Sobek,George,Sobek,False
3760,78215,Ricky Sobers,Ricky,Sobers,False
3761,78216,Ron Sobie,Ron,Sobie,False
3762,78217,Mike Sojourner,Mike,Sojourner,False
3763,2226,Will Solomon,Will,Solomon,False
3764,78219,Willie Somerset,Willie,Somerset,False
3765,2443,Darius Songaila,Darius,Songaila,False
3766,78220,Dave Sorenson,Dave,Sorenson,False
3767,203480,James Southerland,James,Southerland,False
3768,78221,Gino Sovran,Gino,Sovran,False
3769,2776,Pape Sow,Pape,Sow,False
3770,1629034,Ray Spalding,Ray,Spalding,True
3771,78222,Jim Spanarkel,Jim,Spanarkel,False
3772,2779,Vassilis Spanoulis,Vassilis,Spanoulis,False
3773,78223,Guy Sparrow,Guy,Sparrow,False
3774,600009,Rory Sparrow,Rory,Sparrow,False
3775,78225,Odie Spears,Odie,Spears,False
3776,78226,Art Spector,Art,Spector,False
3777,201578,Marreese Speights,Marreese,Speights,False
3778,1629016,Omari Spellman,Omari,Spellman,True
3779,78227,Andre Spencer,Andre,Spencer,False
3780,771,Elmore Spencer,Elmore,Spencer,False
3781,280,Felton Spencer,Felton,Spencer,False
3782,78230,Lou Spicer,Lou,Spicer,False
3783,78231,Craig Spitzer,Craig,Spitzer,False
3784,201168,Tiago Splitter,Tiago,Splitter,False
3785,78232,Art Spoelstra,Art,Spoelstra,False
3786,84,Latrell Sprewell,Latrell,Sprewell,False
3787,78233,Larry Spriggs,Larry,Spriggs,False
3788,78234,Jim Springer,Jim,Springer,False
3789,78235,Jim Spruill,Jim,Spruill,False
3790,1756,Ryan Stack,Ryan,Stack,False
3791,711,Jerry Stackhouse,Jerry,Stackhouse,False
3792,78237,Kevin Stacom,Kevin,Stacom,False
3793,78238,Dave Stallworth,Dave,Stallworth,False
3794,78239,Isaac Stallworth,Isaac,Stallworth,False
3795,78240,Ed Stanczak,Ed,Stanczak,False
3796,78241,Terence Stansbury,Terence,Stansbury,False
3797,317,John Starks,John,Starks,False
3798,78243,Keith Starr,Keith,Starr,False
3799,203917,Nik Stauskas,Nik,Stauskas,False
3800,78244,Larry Staverman,Larry,Staverman,False
3801,78245,Larry Steele,Larry,Steele,False
3802,1099,Matt Steigenga,Matt,Steigenga,False
3803,1735,Vladimir Stepania,Vladimir,Stepania,False
3804,203474,DJ Stephens,DJ,Stephens,False
3805,78247,Everette Stephens,Everette,Stephens,False
3806,78249,Jack Stephens,Jack,Stephens,False
3807,1086,Joe Stephens,Joe,Stephens,False
3808,202362,Lance Stephenson,Lance,Stephenson,False
3809,1627293,Alex Stepheson,Alex,Stepheson,False
3810,78250,Brook Steppe,Brook,Steppe,False
3811,78251,Barry Stevens,Barry,Stevens,False
3812,78252,Wayne Stevens,Wayne,Stevens,False
3813,2052,DeShawn Stevenson,DeShawn,Stevenson,False
3814,78253,Dennis Stewart,Dennis,Stewart,False
3815,1529,Kebu Stewart,Kebu,Stewart,False
3816,1125,Larry Stewart,Larry,Stewart,False
3817,1565,Michael Stewart,Michael,Stewart,False
3818,78256,Norm Stewart,Norm,Stewart,False
3819,201880,Greg Stiemsma,Greg,Stiemsma,False
3820,78257,Steve Stipanovich,Steve,Stipanovich,False
3821,179,Bryant Stith,Bryant,Stith,False
3822,78259,Sam Stith,Sam,Stith,False
3823,78260,Tom Stith,Tom,Stith,False
3824,78261,Alex Stivrins,Alex,Stivrins,False
3825,204065,David Stockton,David,Stockton,False
3826,304,John Stockton,John,Stockton,False
3827,978,Peja Stojakovic,Peja,Stojakovic,False
3828,1055,Ed Stokes,Ed,Stokes,False
3829,78264,Greg Stokes,Greg,Stokes,False
3830,203950,Jarnell Stokes,Jarnell,Stokes,False
3831,600016,Maurice Stokes,Maurice,Stokes,False
3832,78266,Art Stolkey,Art,Stolkey,False
3833,1627754,Diamond Stone,Diamond,Stone,False
3834,202933,Julyan Stone,Julyan,Stone,False
3835,2852,Awvee Storey,Awvee,Storey,False
3836,757,Damon Stoudamire,Damon,Stoudamire,False
3837,101136,Salim Stoudamire,Salim,Stoudamire,False
3838,2405,Amar'e Stoudemire,Amar'e,Stoudemire,False
3839,78267,Paul Stovall,Paul,Stovall,False
3840,201199,DJ Strawberry,DJ,Strawberry,False
3841,78268,Joe Strawder,Joe,Strawder,False
3842,78269,Bill Stricker,Bill,Stricker,False
3843,1065,Erick Strickland,Erick,Strickland,False
3844,1110,Mark Strickland,Mark,Strickland,False
3845,393,Rod Strickland,Rod,Strickland,False
3846,78270,Roger Strickland,Roger,Strickland,False
3847,78271,John Stroeder,John,Stroeder,False
3848,400,Derek Strong,Derek,Strong,False
3849,78273,Lamont Strothers,Lamont,Strothers,False
3850,78274,John Stroud,John,Stroud,False
3851,1629622,Max Strus,Max,Strus,True
3852,201155,Rodney Stuckey,Rodney,Stuckey,False
3853,78275,Gene Stump,Gene,Stump,False
3854,78276,Stan Stutz,Stan,Stutz,False
3855,78277,Gary Suiter,Gary,Suiter,False
3856,203096,Jared Sullinger,Jared,Sullinger,False
3857,201969,DaJuan Summers,DaJuan,Summers,False
3858,1628410,Edmond Sumner,Edmond,Sumner,True
3859,78654,Barry Sumpter,Barry,Sumpter,False
3860,201180,Sun Yue,,Sun Yue,False
3861,78278,Don Sunderlage,Don,Sunderlage,False
3862,1743,Bruno Sundov,Bruno,Sundov,False
3863,78279,Jon Sundvold,Jon,Sundvold,False
3864,682,Bob Sura,Bob,Sura,False
3865,78280,Dick Surhoff,Dick,Surhoff,False
3866,78281,Dane Suttle,Dane,Suttle,False
3867,357,Greg Sutton,Greg,Sutton,False
3868,78283,Bennie Swain,Bennie,Swain,False
3869,1628403,Caleb Swanigan,Caleb,Swanigan,True
3870,78284,Norm Swanson,Norm,Swanson,False
3871,78285,Dan Swartz,Dan,Swartz,False
3872,2552,Michael Sweetney,Michael,Sweetney,False
3873,2741,Robert Swift,Robert,Swift,False
3874,2031,Stromile Swift,Stromile,Swift,False
3875,78286,Aaron Swinson,Aaron,Swinson,False
3876,202377,Pape Sy,Pape,Sy,False
3877,78287,Wallace Sydnor,Wallace,Sydnor,False
3878,1132,Larry Sykes,Larry,Sykes,False
3879,1136,Brett Szabo,Brett,Szabo,False
3880,1887,Wally Szczerbiak,Wally,Szczerbiak,False
3881,440,Zan Tabak,Zan,Tabak,False
3882,2657,Yuta Tabuse,Yuta,Tabuse,False
3883,101147,Chris Taft,Chris,Taft,False
3884,78291,Sid Tannenbaum,Sid,Tannenbaum,False
3885,1434,Dragan Tarlac,Dragan,Tarlac,False
3886,78293,Roy Tarpley,Roy,Tarpley,False
3887,78294,Earl Tatum,Earl,Tatum,False
3888,1628369,Jayson Tatum,Jayson,Tatum,True
3889,204002,Edy Tavares,Edy,Tavares,False
3890,78295,Anthony Taylor,Anthony,Taylor,False
3891,78296,Brian Taylor,Brian,Taylor,False
3892,101182,Donell Taylor,Donell,Taylor,False
3893,78298,Fred Taylor,Fred,Taylor,False
3894,1627819,Isaiah Taylor,Isaiah,Taylor,False
3895,78297,Jay Taylor,Jay,Taylor,False
3896,78299,Jeff Taylor,Jeff,Taylor,False
3897,203106,Jeffery Taylor,Jeffery,Taylor,False
3898,201966,Jermaine Taylor,Jermaine,Taylor,False
3899,1511,Johnny Taylor,Johnny,Taylor,False
3900,78301,Leonard Taylor,Leonard,Taylor,False
3901,1508,Maurice Taylor,Maurice,Taylor,False
3902,201446,Mike Taylor,Mike,Taylor,False
3903,78302,Roland Taylor,Roland,Taylor,False
3904,203116,Tyshawn Taylor,Tyshawn,Taylor,False
3905,78303,Vince Taylor,Vince,Taylor,False
3906,78304,Terry Teagle,Terry,Teagle,False
3907,201952,Jeff Teague,Jeff,Teague,True
3908,203104,Marquis Teague,Marquis,Teague,False
3909,203141,Mirza Teletovic,Mirza,Teletovic,False
3910,2742,Sebastian Telfair,Sebastian,Telfair,False
3911,202066,Garrett Temple,Garrett,Temple,True
3912,1628462,Milos Teodosic,Milos,Teodosic,False
3913,78305,Ira Terrell,Ira,Terrell,False
3914,1629123,Jared Terrell,Jared,Terrell,False
3915,78307,Carlos Terry,Carlos,Terry,False
3916,78306,Chuck Terry,Chuck,Terry,False
3917,78308,Claude Terry,Claude,Terry,False
3918,1629150,Emanuel Terry,Emanuel,Terry,False
3919,1891,Jason Terry,Jason,Terry,False
3920,201934,Hasheem Thabeet,Hasheem,Thabeet,False
3921,78309,Tom Thacker,Tom,Thacker,False
3922,1628464,Daniel Theis,Daniel,Theis,True
3923,78310,Reggie Theus,Reggie,Theus,False
3924,78311,Peter Thibeaux,Peter,Thibeaux,False
3925,78312,Bill Thieben,Bill,Thieben,False
3926,78313,Justus Thigpen,Justus,Thigpen,False
3927,78314,David Thirdkill,David,Thirdkill,False
3928,203519,Adonis Thomas,Adonis,Thomas,False
3929,2873,Billy Thomas,Billy,Thomas,False
3930,1063,Carl Thomas,Carl,Thomas,False
3931,78316,Charles Thomas,Charles,Thomas,False
3932,2041,Etan Thomas,Etan,Thomas,False
3933,78317,Irving Thomas,Irving,Thomas,False
3934,202738,Isaiah Thomas,Isaiah,Thomas,True
3935,78318,Isiah Thomas,Isiah,Thomas,False
3936,1975,Jamel Thomas,Jamel,Thomas,False
3937,2839,James Thomas,James,Thomas,False
3938,78320,Jim Thomas,Jim,Thomas,False
3939,78321,Joe Thomas,Joe,Thomas,False
3940,1519,John Thomas,John,Thomas,False
3941,1903,Kenny Thomas,Kenny,Thomas,False
3942,1629017,Khyri Thomas,Khyri,Thomas,True
3943,703,Kurt Thomas,Kurt,Thomas,False
3944,202498,Lance Thomas,Lance,Thomas,False
3945,202952,Malcolm Thomas,Malcolm,Thomas,False
3946,1629744,Matt Thomas,Matt,Thomas,True
3947,78322,Terry Thomas,Terry,Thomas,False
3948,1501,Tim Thomas,Tim,Thomas,False
